"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"265","11500 BLOCK OF NE YACHT HARBOR DR","22-310810","Property","Hayden Island","11/17/2022",1900,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.605167409,-122.660382581,7649266,714124,"11/21/2022",1
"266","11500 BLOCK OF SE MARKET ST","22-900362","Property","Mill Park","1/7/2022",1400,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.511523731,-122.544548613,7678037,679220,"1/7/2022",1
"267","11500 BLOCK OF SE MORRISON ST","22-308459","Property","Mill Park","11/18/2022",1922,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.516806873,-122.544602243,7678072,681146,"11/18/2022",1
"268","11700 BLOCK OF SE DIVISION ST","22-935674","Property","Mill Park","12/16/2022",1250,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.504234833,-122.542347104,7678534,676549,"12/29/2022",1
"269","11800 BLOCK OF SE PINE ST","22-915676","Property","Hazelwood","5/26/2022",1220,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.520349767,-122.540998757,7679028,682414,"6/1/2022",1
"270","11900 BLOCK OF N JANTZEN DR","22-263402","Property","Hayden Island","9/30/2022",1751,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.609406216,-122.678576657,7644653,715794,"9/30/2022",1
"271","12000 BLOCK OF NE AINSWORTH CIR","22-931137","Property","Parkrose","10/28/2022",1450,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.564802234,-122.537188264,7680413,698592,"11/8/2022",1
"272","12100 BLOCK OF SE DIVISION ST","22-902095","Property","Powellhurst-Gilbert","1/15/2022",1717,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.504012059,-122.538207241,7679593,676441,"1/21/2022",1
"273","12200 BLOCK OF E BURNSIDE ST","22-106845","Property","Hazelwood","4/22/2022",1808,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.5223608,-122.537133005,7680037,683122,"4/22/2022",1
"274","12600 BLOCK OF NE SHAVER ST","22-935228","Property","Argay","12/22/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.551754803,-122.533271838,7681296,693811,"12/23/2022",1
"275","12800 BLOCK OF NE AIRPORT WAY","22-920748","Property","Argay","6/17/2022",1035,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.563890265,-122.529804873,7682295,698212,"7/26/2022",1
"276","13000 BLOCK OF SE MORRISON ST","22-934832","Property","Hazelwood","11/28/2022",1321,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.516600204,-122.529488163,7681943,680973,"12/19/2022",1
"277","13300 BLOCK OF NE AIRPORT WAY","22-923378","Property","Argay","8/9/2022",1000,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.56232755,-122.525542584,7683372,697615,"8/17/2022",1
"278","13300 BLOCK OF SE STARK ST","22-914950","Property","Hazelwood","5/5/2022",1300,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519133774,-122.525839949,7682901,681873,"5/24/2022",1
"279","13400 BLOCK OF SE BUSH ST","22-910034","Property","Powellhurst-Gilbert","4/4/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.495365591,-122.524797283,7682951,673203,"4/11/2022",1
"280","13800 BLOCK OF NE SANDY BLVD","22-122872","Property","Argay","5/9/2022",1747,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.554242443,-122.520864677,7684496,694638,"5/9/2022",1
"281","13800 BLOCK OF SE REEDWAY ST","22-915346","Property","Powellhurst-Gilbert","5/27/2022",1700,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.481298535,-122.521261756,7683729,668053,"5/28/2022",1
"282","14000 BLOCK OF NE SANDY BLVD","22-15900","Property","Argay","1/18/2022",708,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.554006521,-122.519614464,7684814,694544,"1/18/2022",1
"283","14100 BLOCK OF SE MADISON ST","22-901195","Property","Hazelwood","12/7/2021",100,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.513166507,-122.517892797,7684883,679647,"1/11/2022",1
"284","14400 BLOCK OF NE MORRIS CT","22-924934","Property","Argay","8/1/2022",1615,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.544991156,-122.513839159,7686211,691221,"9/4/2022",1
"285","14600 BLOCK OF NE KNOTT CT","22-159360","Property","Wilkes","6/15/2022",429,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.542221609,-122.511722399,7686728,690198,"6/15/2022",1
"286","14700 BLOCK OF SE DIVISION ST","22-918423","Property","Centennial","6/21/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.504121683,-122.511129866,7686534,676307,"7/7/2022",1
"287","15800 BLOCK OF E BURNSIDE ST","22-935545","Property","Glenfair","10/6/2022",2320,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.52232625,-122.500686603,7689375,682876,"12/27/2022",1
"288","15900 BLOCK OF E BURNSIDE ST","22-285463","Property","Glenfair","10/24/2022",1924,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.522079547,-122.499413388,7689699,682778,"10/24/2022",1
"289","16500 BLOCK OF SE DIVISION ST","22-217936","Property","Centennial","8/13/2022",1535,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.504534911,-122.493087685,7691162,676343,"8/13/2022",1
"290","16600 BLOCK OF SE DIVISION ST","22-310149","Property","Centennial","11/20/2022",1947,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.50462507,-122.492002291,7691441,676369,"11/20/2022",1
"291","16800 BLOCK OF NE MASON CT","22-117282","Property","Wilkes","5/3/2022",1622,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.554014618,-122.489409198,7692549,694355,"5/3/2022",1
"292","18400 BLOCK OF SE OAK ST","22-904962","Property","","1/4/2021",30,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519897108,-122.473145646,7696410,681817,"2/18/2022",1
"293","NE 74TH AVE / NE HALSEY ST","22-236334","Property","Montavilla","9/2/2022",58,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.53359695,-122.587210989,7667312,687545,"9/2/2022",1
"294","NE GLISAN ST / NE 162ND AVE","22-39830","Property","","2/11/2022",2050,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.526423183,-122.496377483,7690516,684342,"2/11/2022",1
"295","NE SCHUYLER ST / NE MARTIN LUTHER KING JR BLVD","22-115612","Property","Eliot","5/1/2022",2231,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.5357879,-122.661638252,7648268,688845,"5/1/2022",1
"296","NW 21ST AVE / NW HOYT ST","22-930255","Property","Northwest","9/20/2022",210,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.527011982,-122.694444053,7639778,685873,"10/30/2022",1
"297","SE 82ND AVE / SE POWELL BLVD","22-904012","Property","South Tabor","1/19/2022",2335,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.497414849,-122.578714915,7669149,674301,"2/10/2022",1
"298","SE 92ND AVE / SE HOLGATE BLVD","22-924890","Property","Lents","8/24/2022",1530,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.490022279,-122.568606771,7671671,671540,"9/6/2022",1
"299","SE 100TH AVE / SE MAIN ST","22-330732","Property","Hazelwood","12/14/2022",950,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.513994372,-122.560898682,7673870,680227,"12/14/2022",1
"300","SE 119TH AVE / SE STARK ST","22-6914","Property","Hazelwood","1/8/2022",1939,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519011052,-122.540373041,7679176,681922,"1/8/2022",1
"301","SE DIVISION ST / SE 112TH AVE","22-198618","Property","Mill Park","7/24/2022",2307,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.504197163,-122.548007079,7677083,676572,"7/25/2022",1
"302","SE DIVISION ST / SE 136TH AVE","22-209442","Property","Hazelwood","8/4/2022",1952,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.50407124,-122.523687432,7683315,676369,"8/4/2022",1
"303","SE POWELL BLVD / SE 34TH AVE","22-279672","Property","Creston-Kenilworth","10/18/2022",830,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.496825496,-122.629308044,7656175,674424,"10/18/2022",1
"304","SE POWELL BLVD / SE 74TH AVE","22-218533","Property","Foster-Powell","8/14/2022",1211,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.497431312,-122.586884746,7667055,674361,"8/14/2022",1
"305","SE POWELL BLVD / SE 111TH AVE","22-230325","Property","Powellhurst-Gilbert","8/26/2022",1843,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.496445181,-122.549315365,7676676,673755,"8/26/2022",1
"306","SW 1ST AVE / SW HARVEY MILK ST","22-923471","Property","Old Town/Chinatown","7/13/2022",1300,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519735302,-122.672521156,7645323,683069,"8/22/2022",1
